avg_len,len_std,len_inverse_sharpe_ratio,obj_final_position_std_objects=drop,obj_final_position_std_objects=target,avg_final_radius_objects=drop,avg_final_radius_objects=target,avg_max_radius_objects=drop,avg_max_radius_objects=target,max_radius_std_objects=drop,max_radius_std_objects=target,normed_velocity_std_after_first_collision_objects=drop,normed_velocity_std_after_first_collision_objects=target,support_probability,support_std,sharpness_of_support_posjitter_response,drop_object,target_object,condition
173.49,49.16411191102713,0.2833829725691805,0.44203951954841614,0.015535539016127586,0.22671563923358917,0.0032556268852204084,0.3721826672554016,0.004229521378874779,0.31573286652565,0.015008781105279922,0.3059869706630707,0.9923889636993408,0.69,0.4624932431938871,0.9019607843137255,torus,cone,contain
181.67,46.5538516129439,0.25625503172204495,0.6710312366485596,0.015612869523465633,0.5482802391052246,0.004766490776091814,0.5916244983673096,0.005365452263504267,0.3814696967601776,0.015141928568482399,0.8988398909568787,0.9877901673316956,0.1,0.30000000000000004,0.0,torus,dumbbell,contain
214.47,63.81433302950052,0.29754433267823244,0.8609355688095093,0.018554212525486946,0.5946046113967896,0.007225478999316692,0.6619316339492798,0.008089382201433182,0.6133372783660889,0.017093082889914513,0.8277683854103088,0.844663143157959,0.77,0.4208325082500162,0.8700564971751412,bowl,pyramid,contain
269.29,57.92845501133273,0.21511550748758856,1.5508896112442017,0.016904287040233612,1.4539458751678467,0.006885835900902748,1.6120824813842773,0.007849069312214851,0.5373286604881287,0.012382704764604568,0.5777813196182251,0.8909526467323303,0.12,0.32496153618543844,0.0,bowl,triangular_prism,contain
234.72,63.77696762938797,0.2717150972622187,1.1555646657943726,0.0028330266941338778,1.0270313024520874,0.001048763282597065,1.0745303630828857,0.0017347144894301891,0.4516521096229553,0.004091673064976931,0.9286103248596191,0.9970411658287048,0.14,0.34698703145794946,0.0,cone,torus,contain
278.78,41.90121239296066,0.150302074729036,1.756607174873352,0.03880550339818001,1.6799893379211426,0.02269754372537136,1.7235476970672607,0.023469923064112663,0.5152105689048767,0.03182888776063919,0.6657259464263916,0.9967206120491028,0.0,0.0,0.0,cone,octahedron,contain
245.35,49.28881719010916,0.20089185730633446,1.2103537321090698,0.008412805385887623,1.0575511455535889,0.001788400229997933,1.0937221050262451,0.0029216178227216005,0.5682472586631775,0.010966483503580093,0.7157861590385437,0.9930155277252197,0.12,0.32496153618543844,0.0,dumbbell,pipe,contain
213.54,51.61383922941598,0.24170571897263268,1.1067979335784912,0.0026233720127493143,1.0751075744628906,0.0013464783551171422,1.104759931564331,0.0022757556289434433,0.3921680748462677,0.0021877442486584187,0.8851710557937622,0.8345089554786682,0.0,0.0,0.0,dumbbell,pyramid,contain
230.4,41.2160163043446,0.17888895965427343,1.2914564609527588,0.005523914471268654,0.9428062438964844,0.001851667300797999,1.0146665573120117,0.0022701064590364695,0.806283175945282,0.0056928046979010105,0.9993494153022766,0.9747007489204407,0.07,0.2551470164434615,0.0,octahedron,pipe,contain
298.14,16.601216822871752,0.05568262166388861,1.981855869293213,1.955771803855896,1.7929809093475342,1.5772210359573364,1.881729006767273,1.5823520421981812,0.6936098337173462,1.1160078048706055,0.9915294051170349,0.9985193014144897,0.0,0.0,0.0,octahedron,sphere,contain
256.96,44.187310395632814,0.17196182439147267,0.6348245143890381,0.2183065265417099,0.4607497453689575,0.0640571117401123,0.5892032980918884,0.09758546203374863,0.38275471329689026,0.18697582185268402,0.6870747208595276,0.7440882325172424,0.7,0.45825756949558405,0.8750000000000001,pentagon,bowl,contain
292.71,23.60775084585569,0.08065235504716509,1.2842692136764526,1.4679834842681885,1.1354259252548218,1.138594388961792,1.2229310274124146,1.1404671669006348,0.5711831450462341,0.9135037660598755,0.9823134541511536,0.9850448966026306,0.0,0.0,0.0,pentagon,sphere,contain
164.67,39.26857649571728,0.23846830931995674,0.5945479869842529,0.018439438194036484,0.28928518295288086,0.00809504371136427,0.4495961666107178,0.009213526733219624,0.4733467996120453,0.016942234709858894,0.2651567757129669,0.9968436360359192,0.83,0.375632799419859,0.9120879120879121,pipe,cone,contain
275.89,34.65397379810863,0.1256079372145008,1.9358817338943481,0.31134334206581116,1.8865416049957275,0.16789524257183075,1.959649682044983,0.1803392916917801,0.4389788508415222,0.22513747215270996,0.16875799000263214,0.9968328475952148,0.0,0.0,0.0,pipe,octahedron,contain
205.63,45.837245772406526,0.22291127643051367,1.014899492263794,0.007186057977378368,0.948483407497406,0.002059440826997161,0.9956737756729126,0.002808155957609415,0.32195764780044556,0.007737994194030762,0.9608385562896729,0.9575926065444946,0.12,0.32496153618543844,0.0,pyramid,torus,contain
200.27,46.44219094745638,0.23189789258229582,1.275513768196106,0.038026534020900726,1.1619610786437988,0.0056601762771606445,1.1814895868301392,0.006745103746652603,0.4230165183544159,0.027652958407998085,0.9988182783126831,0.8821337223052979,0.05,0.21794494717703367,0.0,pyramid,dumbbell,contain
287.84,32.46989990745275,0.11280537766624774,1.418851375579834,0.3734060525894165,0.9704363942146301,0.09091772139072418,1.0992226600646973,0.13651277124881744,0.9509700536727905,0.34576475620269775,0.7372851967811584,0.7979917526245117,0.71,0.45376205218153715,0.8304093567251462,sphere,bowl,contain
296.7,22.29282395749807,0.07513590818165848,2.223618507385254,0.05053235590457916,1.970799446105957,0.0070047033950686455,1.9732738733291626,0.007935543544590473,1.0813883543014526,0.041612908244132996,0.5045575499534607,0.8994519114494324,0.14,0.34698703145794946,0.0,sphere,pentagon,contain
266.68,45.04816977414288,0.1689221905435086,1.084525227546692,0.16816982626914978,1.0541993379592896,0.07200351357460022,1.0943551063537598,0.11578218638896942,0.47039201855659485,0.11609464883804321,0.7987155914306641,0.6545898914337158,0.16,0.3666060555964672,0.0,triangular_prism,bowl,contain
194.8,48.66374420448965,0.2498138819532323,1.1557623147964478,0.03870254009962082,1.223567008972168,0.005950644612312317,1.2520458698272705,0.0071830181404948235,0.5567407011985779,0.029363013803958893,0.8708853125572205,0.9074493646621704,0.01,0.099498743710662,0.0,triangular_prism,dumbbell,contain
188.81,64.0311947413134,0.3391303148207902,0.6645525097846985,0.016702596098184586,0.5264831781387329,0.007504883222281933,0.7089059948921204,0.007956665940582752,0.44789716601371765,0.015428883954882622,0.8427377939224243,0.7385430932044983,0.0,0.0,0.0,bowl,torus,support
233.55,70.04118431323103,0.29989802745977745,1.1967124938964844,0.0034774697851389647,1.0488710403442383,0.0020064814016222954,1.1722919940948486,0.0024060653522610664,0.5345666408538818,0.002822775626555085,0.6571508049964905,0.9736278057098389,0.02,0.13999999999999999,0.0,bowl,triangular_prism,support
240.52,69.29018400899221,0.2880849160526867,0.9994900822639465,0.18182602524757385,0.9196792840957642,0.04473640024662018,0.9354842901229858,0.059199169278144836,0.48750391602516174,0.17236311733722687,0.8438464999198914,0.8965978026390076,0.11,0.31288975694324034,0.0,cone,triangular_prism,support
293.94,27.918388205625334,0.09497988775132794,1.2887078523635864,1.2719383239746094,1.1824878454208374,0.7228915691375732,1.2094924449920654,0.7260687947273254,0.5439000129699707,0.9769286513328552,0.9071298241615295,0.9922161102294922,0.0,0.0,0.0,cone,sphere,support
188.47,57.48590348946428,0.30501354851946877,1.0405290126800537,0.08308946341276169,0.8075447678565979,0.020058561116456985,0.8459597229957581,0.0215473510324955,0.6242567300796509,0.06081996113061905,0.9788671731948853,0.9058997631072998,0.43,0.49507575177946256,0.6756756756756758,dumbbell,pentagon,support
190.62,31.548305818221046,0.16550365028969177,1.129578948020935,0.07569294422864914,1.0359599590301514,0.034710709005594254,1.0882155895233154,0.03574332222342491,0.4131561517715454,0.06894852966070175,0.7212477922439575,0.9996396899223328,0.0,0.0,0.0,dumbbell,octahedron,support
240.07,46.50811864610307,0.1937273238892951,1.955223798751831,0.07725293934345245,1.6922534704208374,0.01792968064546585,1.8110848665237427,0.01906440407037735,0.9515846967697144,0.06418520957231522,0.875913143157959,0.9870418310165405,0.01,0.099498743710662,0.0,octahedron,pentagon,support
206.88,36.842985763914406,0.1780886782865159,1.4683490991592407,0.027092432603240013,1.2387022972106934,0.005549360997974873,1.2604531049728394,0.006975824944674969,0.702728807926178,0.02683696523308754,0.7459614276885986,0.8920053839683533,0.0,0.0,0.0,octahedron,pyramid,support
247.75,49.756883945842105,0.20083505124456955,1.522796392440796,0.015278758481144905,1.230141043663025,0.00685588363558054,1.3097916841506958,0.007924860343337059,0.8938319087028503,0.01405950728803873,0.9358136057853699,0.8569294214248657,0.19,0.39230090491866065,0.0,pentagon,pipe,support
246.1,42.308982497810085,0.1719178484266968,1.8723961114883423,0.012380024418234825,1.7342721223831177,0.005176604259759188,1.8479517698287964,0.006107718218117952,0.7057908773422241,0.011352899484336376,0.9396013021469116,0.9719556570053101,0.0,0.0,0.0,pentagon,pyramid,support
198.41,66.54533717699536,0.3353930607176824,0.8275220990180969,0.02814803086221218,0.6208232641220093,0.01250912994146347,0.6714079976081848,0.013070626184344292,0.5376319289207458,0.025447076186537743,0.9509607553482056,0.587993860244751,0.19,0.39230090491866065,0.18181818181818182,pipe,torus,support
225.2,51.063098221709964,0.22674555160617216,1.2350107431411743,0.007297818083316088,1.087823748588562,0.003158891573548317,1.1424013376235962,0.0036302071530371904,0.6026734113693237,0.006621140521019697,0.9474015235900879,0.9717143774032593,0.02,0.13999999999999999,0.0,pipe,dumbbell,support
180.34,50.16776255724387,0.2781843326896078,0.877174973487854,0.15560930967330933,0.7120039463043213,0.0284983292222023,0.7733137607574463,0.04061470553278923,0.48267802596092224,0.1267947256565094,0.7430286407470703,0.9012473821640015,0.18,0.38418745424597095,0.0,pyramid,triangular_prism,support
280.68,42.87397345709866,0.15275036859448005,1.0363057851791382,1.1274187564849854,0.9443192481994629,0.6004881262779236,1.0104056596755981,0.6021556854248047,0.399850994348526,0.8760405778884888,0.8925241231918335,0.9952948689460754,0.0,0.0,0.0,pyramid,sphere,support
294.75,23.488028865786077,0.07968796901030052,2.6061220169067383,0.008208864368498325,2.2843875885009766,0.0017073811031877995,2.2912399768829346,0.0026557380333542824,1.2305402755737305,0.010456595569849014,0.5958932042121887,0.9975132942199707,0.18,0.38418745424597095,0.0,sphere,pipe,support
300.88,8.087372873807661,0.026879064324008446,3.5624942779541016,0.05701141059398651,3.4759130477905273,0.011996346525847912,3.4877381324768066,0.012643127702176571,0.9098131060600281,0.05623801052570343,0.9916317462921143,0.9647117257118225,0.0,0.0,0.0,sphere,cone,support
231.16,55.00013090893512,0.2379310041051009,0.8434132933616638,0.16727961599826813,0.603045642375946,0.04267342388629913,0.6890849471092224,0.08190879225730896,0.5787092447280884,0.11819268018007278,0.8012779951095581,0.782952606678009,0.43,0.49507575177946256,0.9024390243902439,torus,bowl,support
228.0,39.80904419852353,0.17460107104615583,0.678622305393219,0.10800666362047195,0.5774576663970947,0.05154743045568466,0.6406200528144836,0.053118616342544556,0.3194454312324524,0.09546806663274765,0.322922021150589,0.9963862895965576,0.0,0.0,0.0,torus,octahedron,support
202.41,51.24199352093944,0.2531593968723849,1.065971851348877,0.11377366632223129,0.9126794934272766,0.033887725323438644,0.9433033466339111,0.035909511148929596,0.5210468173027039,0.08602171391248703,0.9358950257301331,0.8342310786247253,0.26,0.4386342439892262,0.25,triangular_prism,pentagon,support
184.99,42.56676990329428,0.2301030861305707,1.402370572090149,0.0026095740031450987,1.3135603666305542,0.0013334070099517703,1.3425147533416748,0.001950856763869524,0.5133601427078247,0.002151274820789695,0.9649081826210022,0.9983057975769043,0.0,0.0,0.0,triangular_prism,cone,support
